,Vol,De,arrival_real_date_planed,arrival_real_date_time_planed,arrival_real_date_time,month,hour,weekday,quarter,delay_in_minutes,duration_in_minutes,is_late
25239,M6835 AJT835 Amerijet International (M6 / AJT),Miami (MIA / KMIA),2019-09-12,2019-09-12 09:36:00,2019-09-12 09:35:00,9,9,3,3,-1.0,92.0,0
25240,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-12,2019-09-12 09:46:00,2019-09-12 13:15:00,9,9,3,3,209.0,233.0,1
25242,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2019-09-12,2019-09-12 12:02:00,2019-09-12 11:55:00,9,12,3,3,-7.0,132.0,0
25243,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-12,2019-09-12 12:40:00,2019-09-12 12:29:00,9,12,3,3,-11.0,107.0,0
25244,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-12,2019-09-12 12:49:00,2019-09-12 12:57:00,9,12,3,3,8.0,229.0,1
25245,S63305 KSZ3305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-12,2019-09-12 13:15:00,2019-09-12 12:40:00,9,13,3,3,-35.0,159.0,0
25246,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-12,2019-09-12 14:29:00,2019-09-12 14:09:00,9,14,3,3,-20.0,175.0,0
25248,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-12,2019-09-12 16:00:00,2019-09-12 16:13:00,9,16,3,3,13.0,135.0,1
25249,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-12,2019-09-12 17:51:00,2019-09-12 17:49:00,9,17,3,3,-2.0,122.0,0
25250,AF606 AFR606 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2019-09-12,2019-09-12 18:20:00,2019-09-12 18:20:00,9,18,3,3,0.0,120.0,0
25251,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 07:57:00,2019-09-13 07:58:00,9,7,4,3,1.0,117.0,1
25252,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-13,2019-09-13 08:05:00,2019-09-13 07:57:00,9,8,4,3,-8.0,37.0,0
25254,Y2131 Air Century (Y2 / CEY),Santo Domingo (JBQ / MDJB),2019-09-13,2019-09-13 08:30:00,2019-09-13 08:00:00,9,8,4,3,-30.0,15.0,0
25256,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 09:25:00,2019-09-13 09:04:00,9,9,4,3,-21.0,97.0,0
25257,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-13,2019-09-13 09:46:00,2019-09-13 09:54:00,9,9,4,3,8.0,233.0,1
25258,CU244 Cubana (CU / CUB),Santiago de Cuba (SCU / MUCU),2019-09-13,2019-09-13 09:50:00,2019-09-13 09:53:00,9,9,4,3,3.0,83.0,1
25260,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2019-09-13,2019-09-13 11:00:00,2019-09-13 10:56:00,9,11,4,3,-4.0,110.0,0
25261,S613 Flag of Haiti Sunrise Airways (S6 / KSZ),Flag of Haiti Cap-Haitien (CAP / MTCH),2019-09-13,2019-09-13 11:20:00,2019-09-13 11:01:00,9,11,4,3,-19.0,21.0,0
25262,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-13,2019-09-13 12:40:00,2019-09-13 12:58:00,9,12,4,3,18.0,118.0,1
25263,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-13,2019-09-13 12:49:00,2019-09-13 12:31:00,9,12,4,3,-18.0,219.0,0
25264,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-13,2019-09-13 13:00:00,2019-09-13 12:35:00,9,13,4,3,-25.0,41.0,0
25266,S6303 KSZ303 Flag of Haiti Sunrise Airways (S6 / KSZ),Camaguey (CMW / MUCM),2019-09-13,2019-09-13 13:30:00,2019-09-13 11:59:00,9,13,4,3,-91.0,92.0,0
25268,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-13,2019-09-13 14:29:00,2019-09-13 14:30:00,9,14,4,3,1.0,186.0,1
25269,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-13,2019-09-13 16:00:00,2019-09-13 16:06:00,9,16,4,3,6.0,143.0,1
25272,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 17:51:00,2019-09-13 17:52:00,9,17,4,3,1.0,125.0,1
25273,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 07:57:00,2019-09-13 07:58:00,9,7,4,3,1.0,117.0,1
25274,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-13,2019-09-13 08:05:00,2019-09-13 07:57:00,9,8,4,3,-8.0,37.0,0
25275,Y2131 Air Century (Y2 / CEY),Santo Domingo (JBQ / MDJB),2019-09-13,2019-09-13 08:30:00,2019-09-13 08:00:00,9,8,4,3,-30.0,15.0,0
25278,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 09:25:00,2019-09-13 09:04:00,9,9,4,3,-21.0,97.0,0
25279,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-13,2019-09-13 09:46:00,2019-09-13 09:54:00,9,9,4,3,8.0,233.0,1
25280,CU244 Cubana (CU / CUB),Santiago de Cuba (SCU / MUCU),2019-09-13,2019-09-13 09:50:00,2019-09-13 09:53:00,9,9,4,3,3.0,83.0,1
25281,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2019-09-13,2019-09-13 11:00:00,2019-09-13 10:56:00,9,11,4,3,-4.0,110.0,0
25282,S613 Flag of Haiti Sunrise Airways (S6 / KSZ),Flag of Haiti Cap-Haitien (CAP / MTCH),2019-09-13,2019-09-13 11:20:00,2019-09-13 11:01:00,9,11,4,3,-19.0,21.0,0
25284,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-13,2019-09-13 12:40:00,2019-09-13 12:58:00,9,12,4,3,18.0,118.0,1
25285,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-13,2019-09-13 12:49:00,2019-09-13 12:31:00,9,12,4,3,-18.0,219.0,0
25286,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-13,2019-09-13 13:00:00,2019-09-13 12:35:00,9,13,4,3,-25.0,41.0,0
25287,S6303 KSZ303 Flag of Haiti Sunrise Airways (S6 / KSZ),Camaguey (CMW / MUCM),2019-09-13,2019-09-13 13:30:00,2019-09-13 11:59:00,9,13,4,3,-91.0,92.0,0
25290,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-13,2019-09-13 14:29:00,2019-09-13 14:30:00,9,14,4,3,1.0,186.0,1
25291,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-13,2019-09-13 16:00:00,2019-09-13 16:06:00,9,16,4,3,6.0,143.0,1
25293,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-13,2019-09-13 17:51:00,2019-09-13 17:52:00,9,17,4,3,1.0,125.0,1
25294,S6305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-13,2019-09-13 18:15:00,2019-09-13 18:15:00,9,18,4,3,0.0,135.0,0
25296,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2019-09-14,2019-09-14 07:00:00,2019-09-14 08:11:00,9,7,5,3,71.0,115.0,1
25297,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-14,2019-09-14 07:57:00,2019-09-14 08:00:00,9,7,5,3,3.0,108.0,1
25298,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-14,2019-09-14 09:25:00,2019-09-14 09:20:00,9,9,5,3,-5.0,96.0,0
25299,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-14,2019-09-14 09:46:00,2019-09-14 09:43:00,9,9,5,3,-3.0,227.0,0
25300,CM202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2019-09-14,2019-09-14 12:02:00,2019-09-14 11:59:00,9,12,5,3,-3.0,127.0,0
25302,S6301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-14,2019-09-14 12:30:00,2019-09-14 16:40:00,9,12,5,3,250.0,325.0,1
25303,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-14,2019-09-14 12:40:00,2019-09-14 13:39:00,9,12,5,3,59.0,107.0,1
25304,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-14,2019-09-14 12:49:00,2019-09-14 12:35:00,9,12,5,3,-14.0,229.0,0
25305,II703 CSQ703 IBC Airways (II / CSQ),Miami (MIA / KMIA),2019-09-14,2019-09-14 13:51:00,2019-09-14 14:06:00,9,13,5,3,15.0,166.0,1
25306,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-14,2019-09-14 14:29:00,2019-09-14 14:10:00,9,14,5,3,-19.0,175.0,0
25308,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2019-09-14,2019-09-14 14:31:00,2019-09-14 14:27:00,9,14,5,3,-4.0,227.0,0
25309,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2019-09-14,2019-09-14 07:00:00,2019-09-14 08:11:00,9,7,5,3,71.0,115.0,1
25310,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-14,2019-09-14 07:57:00,2019-09-14 08:00:00,9,7,5,3,3.0,108.0,1
25311,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-14,2019-09-14 09:25:00,2019-09-14 09:20:00,9,9,5,3,-5.0,96.0,0
25312,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-14,2019-09-14 09:46:00,2019-09-14 09:43:00,9,9,5,3,-3.0,227.0,0
25314,CM202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2019-09-14,2019-09-14 12:02:00,2019-09-14 11:59:00,9,12,5,3,-3.0,127.0,0
25315,S6301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-14,2019-09-14 12:30:00,2019-09-14 16:40:00,9,12,5,3,250.0,325.0,1
25316,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-14,2019-09-14 12:40:00,2019-09-14 13:39:00,9,12,5,3,59.0,107.0,1
25317,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-14,2019-09-14 12:49:00,2019-09-14 12:35:00,9,12,5,3,-14.0,229.0,0
25318,II703 CSQ703 IBC Airways (II / CSQ),Miami (MIA / KMIA),2019-09-14,2019-09-14 13:51:00,2019-09-14 14:06:00,9,13,5,3,15.0,166.0,1
25320,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-14,2019-09-14 14:29:00,2019-09-14 14:10:00,9,14,5,3,-19.0,175.0,0
25321,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2019-09-14,2019-09-14 14:31:00,2019-09-14 14:27:00,9,14,5,3,-4.0,227.0,0
25322,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-14,2019-09-14 16:00:00,2019-09-14 16:00:00,9,16,5,3,0.0,134.0,0
25323,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-14,2019-09-14 17:51:00,2019-09-14 17:50:00,9,17,5,3,-1.0,108.0,0
25324,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-15,2019-09-15 07:57:00,2019-09-15 08:02:00,9,7,6,3,5.0,119.0,1
25326,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-15,2019-09-15 08:05:00,2019-09-15 07:59:00,9,8,6,3,-6.0,39.0,0
25328,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-15,2019-09-15 09:25:00,2019-09-15 09:19:00,9,9,6,3,-6.0,98.0,0
25329,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-15,2019-09-15 09:46:00,2019-09-15 09:44:00,9,9,6,3,-2.0,209.0,0
25332,S6301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-15,2019-09-15 12:30:00,2019-09-15 11:30:00,9,12,6,3,-60.0,15.0,0
25333,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-15,2019-09-15 12:40:00,2019-09-15 12:28:00,9,12,6,3,-12.0,117.0,0
25334,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-15,2019-09-15 12:49:00,2019-09-15 13:17:00,9,12,6,3,28.0,240.0,1
25335,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-15,2019-09-15 13:00:00,2019-09-15 13:22:00,9,13,6,3,22.0,93.0,1
25336,9Q601 Caicos Express Airways (9Q / CXE),Providenciales (PLS / MBPV),2019-09-15,2019-09-15 13:15:00,2019-09-15 13:19:00,9,13,6,3,4.0,126.0,1
25338,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2019-09-15,2019-09-15 13:20:00,2019-09-15 13:03:00,9,13,6,3,-17.0,523.0,0
25339,S6303 KSZ303 Flag of Haiti Sunrise Airways (S6 / KSZ),Camaguey (CMW / MUCM),2019-09-15,2019-09-15 13:30:00,2019-09-15 15:41:00,9,13,6,3,131.0,288.0,1
25340,S613 Flag of Haiti Sunrise Airways (S6 / KSZ),Flag of Haiti Cap-Haitien (CAP / MTCH),2019-09-15,2019-09-15 14:10:00,2019-09-15 15:40:00,9,14,6,3,90.0,130.0,1
25341,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-15,2019-09-15 14:29:00,2019-09-15 14:04:00,9,14,6,3,-25.0,171.0,0
25342,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-15,2019-09-15 16:00:00,2019-09-15 15:52:00,9,16,6,3,-8.0,135.0,0
25344,S62217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-15,2019-09-15 17:00:00,2019-09-15 15:51:00,9,17,6,3,-69.0,342.0,0
25345,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-15,2019-09-15 07:57:00,2019-09-15 08:02:00,9,7,6,3,5.0,119.0,1
25346,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-15,2019-09-15 08:05:00,2019-09-15 07:59:00,9,8,6,3,-6.0,39.0,0
25348,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-15,2019-09-15 09:25:00,2019-09-15 09:19:00,9,9,6,3,-6.0,98.0,0
25350,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-15,2019-09-15 09:46:00,2019-09-15 09:44:00,9,9,6,3,-2.0,209.0,0
25352,S6301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-15,2019-09-15 12:30:00,2019-09-15 11:30:00,9,12,6,3,-60.0,15.0,0
25353,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-15,2019-09-15 12:40:00,2019-09-15 12:28:00,9,12,6,3,-12.0,117.0,0
25354,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-15,2019-09-15 12:49:00,2019-09-15 13:17:00,9,12,6,3,28.0,240.0,1
25356,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-15,2019-09-15 13:00:00,2019-09-15 13:22:00,9,13,6,3,22.0,93.0,1
25357,9Q601 Caicos Express Airways (9Q / CXE),Providenciales (PLS / MBPV),2019-09-15,2019-09-15 13:15:00,2019-09-15 13:19:00,9,13,6,3,4.0,126.0,1
25358,TX556 FWI56Y Air Caraïbes (TX / FWI),Paris (ORY / LFPO),2019-09-15,2019-09-15 13:20:00,2019-09-15 13:03:00,9,13,6,3,-17.0,523.0,0
25359,S6303 KSZ303 Flag of Haiti Sunrise Airways (S6 / KSZ),Camaguey (CMW / MUCM),2019-09-15,2019-09-15 13:30:00,2019-09-15 15:41:00,9,13,6,3,131.0,288.0,1
25360,S613 Flag of Haiti Sunrise Airways (S6 / KSZ),Flag of Haiti Cap-Haitien (CAP / MTCH),2019-09-15,2019-09-15 14:10:00,2019-09-15 15:40:00,9,14,6,3,90.0,130.0,1
25362,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-15,2019-09-15 14:29:00,2019-09-15 14:04:00,9,14,6,3,-25.0,171.0,0
25363,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-15,2019-09-15 16:00:00,2019-09-15 15:52:00,9,16,6,3,-8.0,135.0,0
25364,S62217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-15,2019-09-15 17:00:00,2019-09-15 15:51:00,9,17,6,3,-69.0,342.0,0
25366,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-15,2019-09-15 17:51:00,2019-09-15 18:00:00,9,17,6,3,9.0,102.0,1
25368,AF618 AFR618 Air France (AF / AFR),Pointe-a-Pitre (PTP / TFFR),2019-09-15,2019-09-15 18:20:00,2019-09-15 18:19:00,9,18,6,3,-1.0,112.0,0
25369,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-16,2019-09-16 07:57:00,2019-09-16 08:01:00,9,7,0,3,4.0,120.0,1
25370,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-16,2019-09-16 09:25:00,2019-09-16 09:14:00,9,9,0,3,-11.0,96.0,0
25371,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-16,2019-09-16 09:46:00,2019-09-16 10:52:00,9,9,0,3,66.0,242.0,1
25372,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2019-09-16,2019-09-16 11:00:00,2019-09-16 10:59:00,9,11,0,3,-1.0,117.0,0
25374,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-16,2019-09-16 12:40:00,2019-09-16 12:22:00,9,12,0,3,-18.0,112.0,0
25375,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-16,2019-09-16 12:49:00,2019-09-16 16:41:00,9,12,0,3,232.0,263.0,1
25376,S63305 KSZ3305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-16,2019-09-16 13:15:00,2019-09-16 14:26:00,9,13,0,3,71.0,264.0,1
25377,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-16,2019-09-16 14:29:00,2019-09-16 14:15:00,9,14,0,3,-14.0,179.0,0
25378,WM809 WIA809 Winair (WM / WIA),Sint Maarten (SXM / TNCM),2019-09-16,2019-09-16 15:15:00,2019-09-16 15:17:00,9,15,0,3,2.0,140.0,1
25380,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-16,2019-09-16 16:00:00,2019-09-16 16:08:00,9,16,0,3,8.0,145.0,1
25381,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-16,2019-09-16 07:57:00,2019-09-16 08:01:00,9,7,0,3,4.0,120.0,1
25382,NK951 NKS951 Spirit Airlines (NK / NKS),Fort Lauderdale (FLL / KFLL),2019-09-16,2019-09-16 09:25:00,2019-09-16 09:14:00,9,9,0,3,-11.0,96.0,0
25383,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-16,2019-09-16 09:46:00,2019-09-16 10:52:00,9,9,0,3,66.0,242.0,1
25384,AF613 AFR613 Air France (AF / AFR),Miami (MIA / KMIA),2019-09-16,2019-09-16 11:00:00,2019-09-16 10:59:00,9,11,0,3,-1.0,117.0,0
25386,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-16,2019-09-16 12:40:00,2019-09-16 12:22:00,9,12,0,3,-18.0,112.0,0
25387,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-16,2019-09-16 12:49:00,2019-09-16 16:41:00,9,12,0,3,232.0,263.0,1
25388,S63305 KSZ3305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-16,2019-09-16 13:15:00,2019-09-16 14:26:00,9,13,0,3,71.0,264.0,1
25389,DL685 DAL685 Delta Air Lines (DL / DAL),Atlanta (ATL / KATL),2019-09-16,2019-09-16 14:29:00,2019-09-16 14:15:00,9,14,0,3,-14.0,179.0,0
25390,WM809 WIA809 Winair (WM / WIA),Sint Maarten (SXM / TNCM),2019-09-16,2019-09-16 15:15:00,2019-09-16 15:17:00,9,15,0,3,2.0,140.0,1
25392,B6963 JBU963 JetBlue Airways (B6 / JBU),Orlando (MCO / KMCO),2019-09-16,2019-09-16 16:00:00,2019-09-16 16:08:00,9,16,0,3,8.0,145.0,1
25393,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-16,2019-09-16 17:51:00,2019-09-16 18:04:00,9,17,0,3,13.0,130.0,1
25394,S6309 Flag of Haiti Sunrise Airways (S6 / KSZ),Holguin (HOG / MUHG),2019-09-16,2019-09-16 17:55:00,2019-09-16 17:55:00,9,17,0,3,0.0,80.0,0
25395,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-17,2019-09-17 07:57:00,2019-09-17 07:52:00,9,7,1,3,-5.0,106.0,0
25396,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-17,2019-09-17 08:05:00,2019-09-17 07:52:00,9,8,1,3,-13.0,32.0,0
25398,Y2131 Air Century (Y2 / CEY),Santo Domingo (JBQ / MDJB),2019-09-17,2019-09-17 08:30:00,2019-09-17 07:57:00,9,8,1,3,-33.0,1.0,0
25400,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-17,2019-09-17 09:46:00,2019-09-17 10:02:00,9,9,1,3,16.0,229.0,1
25402,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2019-09-17,2019-09-17 12:02:00,2019-09-17 12:02:00,9,12,1,3,0.0,137.0,0
25404,P9301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-17,2019-09-17 12:30:00,2019-09-17 12:30:00,9,12,1,3,0.0,75.0,0
25405,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-17,2019-09-17 12:40:00,2019-09-17 12:45:00,9,12,1,3,5.0,122.0,1
25406,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-17,2019-09-17 12:49:00,2019-09-17 12:23:00,9,12,1,3,-26.0,219.0,0
25407,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-17,2019-09-17 13:00:00,2019-09-17 12:55:00,9,13,1,3,-5.0,57.0,0
25408,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2019-09-17,2019-09-17 14:31:00,2019-09-17 15:18:00,9,14,1,3,47.0,249.0,1
25411,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-17,2019-09-17 17:51:00,2019-09-17 17:48:00,9,17,1,3,-3.0,112.0,0
25412,S6305 KSZ305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-17,2019-09-17 20:15:00,2019-09-17 20:15:00,9,20,1,3,0.0,135.0,0
25413,B61509 JBU1509 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-17,2019-09-17 07:57:00,2019-09-17 07:52:00,9,7,1,3,-5.0,106.0,0
25414,S6217 Flag of Haiti Sunrise Airways (S6 / KSZ),Santo Domingo (JBQ / MDJB),2019-09-17,2019-09-17 08:05:00,2019-09-17 07:52:00,9,8,1,3,-13.0,32.0,0
25415,Y2131 Air Century (Y2 / CEY),Santo Domingo (JBQ / MDJB),2019-09-17,2019-09-17 08:30:00,2019-09-17 07:57:00,9,8,1,3,-33.0,1.0,0
25418,B6935 JBU935 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-17,2019-09-17 09:46:00,2019-09-17 10:02:00,9,9,1,3,16.0,229.0,1
25420,CM202 CMP202 Copa Airlines (CM / CMP),Panama City (PTY / MPTO),2019-09-17,2019-09-17 12:02:00,2019-09-17 12:02:00,9,12,1,3,0.0,137.0,0
25421,P9301 KSZ301 Flag of Haiti Sunrise Airways (S6 / KSZ),Santiago de Cuba (SCU / MUCU),2019-09-17,2019-09-17 12:30:00,2019-09-17 12:30:00,9,12,1,3,0.0,75.0,0
25422,AA949 AAL949 American Airlines (AA / AAL),Miami (MIA / KMIA),2019-09-17,2019-09-17 12:40:00,2019-09-17 12:45:00,9,12,1,3,5.0,122.0,1
25424,B61835 JBU1835 JetBlue Airways (B6 / JBU),New York (JFK / KJFK),2019-09-17,2019-09-17 12:49:00,2019-09-17 12:23:00,9,12,1,3,-26.0,219.0,0
25425,JY216 IWY216 InterCaribbean Airways (JY / IWY),Providenciales (PLS / MBPV),2019-09-17,2019-09-17 13:00:00,2019-09-17 12:55:00,9,13,1,3,-5.0,57.0,0
25426,B61147 JBU1147 JetBlue Airways (B6 / JBU),Boston (BOS / KBOS),2019-09-17,2019-09-17 14:31:00,2019-09-17 15:18:00,9,14,1,3,47.0,249.0,1
25428,B61709 JBU1709 JetBlue Airways (B6 / JBU),Fort Lauderdale (FLL / KFLL),2019-09-17,2019-09-17 17:51:00,2019-09-17 17:48:00,9,17,1,3,-3.0,112.0,0
25430,S6305 KSZ305 Flag of Haiti Sunrise Airways (S6 / KSZ),Havana (HAV / MUHA),2019-09-17,2019-09-17 20:15:00,2019-09-17 20:15:00,9,20,1,3,0.0,135.0,0
25431,UP193 BHS193 Bahamasair (UP / BHS),Nassau (NAS / MYNN),2019-09-18,2019-09-18 07:00:00,2019-09-18 08:11:00,9,7,2,3,71.0,115.0,1
